PubChem ID,Name,Canonical SMILES
CHEMBL1969151,CHEMBL1969151,CN(C)C1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4
CHEMBL1969190,CHEMBL1969190,COC1=C2C(=C(C=C1)C3=CC=C(C=C3)NC(=O)NC4=CC(=CC(=C4)F)F)C(=NO2)N
CHEMBL1969301,CHEMBL1969301,CCCCN1C2=C(C=C(C=C2)N(C)C(=O)C3CCCCC3)N=C1NC(=O)C4=CC=CC(=C4)C#N
CHEMBL1969372,CHEMBL1969372,COCCNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3)C4=CC=C(C=C4)F
CHEMBL1969502,CHEMBL1969502,C1C(C1C(=O)NC2=CC3=C4C(=C2)C(=O)NNC=C4C=N3)C5=CC=CC=C5
CHEMBL1969506,CHEMBL1969506,CC(C)(C)OC(=O)N1C2=C(C=C(C=C2)NC3=C(C(=O)C3=O)NCC4=CC=C(C=C4)S(=O)(=O)N)C=N1
CHEMBL1969523,CHEMBL1969523,CC1=CC(=CC=C1)NC2=NC=CC(=N2)NC3=C(C(=O)C3=O)NC(C)C(C)(C)C
CHEMBL1969537,CHEMBL1969537,C1CC2=C(C1)SC3=C2C4=NNC(=S)N4C5=NNC(=S)N35
CHEMBL1969561,CHEMBL1969561,CC(C)N(C)C(=O)C1=C(N=NN1CC2=CC=CC=C2)C3=CC4=C(C=C3)NN=C4
CHEMBL1969664,CHEMBL1969664,C1COCCN1CC2=CNC(=C3C4=C(C=CC(=C4)C#N)NC3=O)C=C2
CHEMBL1969735,CHEMBL1969735,CC(C)(CNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3Cl)C4=CC=C(C=C4)F)CO
CHEMBL1969843,CHEMBL1969843,C1COCCC1CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4
CHEMBL1969879,CHEMBL1969879,CC1CCN(CC1N(C)C2=NC=NC3=C2C=CN3)C(=O)CO
CHEMBL1970074,CHEMBL1970074,CC1=C2C(=NN1)C=CC=C2C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F
CHEMBL1970104,CHEMBL1970104,CC(C)(C)C1=CC2=NC(=C3C4=CC=CC=C4NN3)N=C2C=C1
CHEMBL1970142,CHEMBL1970142,CC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)C(C)C(=O)NC)N
CHEMBL1970189,CHEMBL1970189,CC1=C2C(C(=C(OC2=NN1)N)C#N)C3=CC=CC=C3Cl
CHEMBL1970203,CHEMBL1970203,CC1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)NC(=O)C3=CSC4=NC=NC(=C34)N)C
CHEMBL1970217,CHEMBL1970217,CC1=C(C=CN=C1)C2=CC=C(C=C2)C(=O)NC(C)C3=CC(=CC=C3)OC
CHEMBL1970314,CHEMBL1970314,C1=CC(=CC(=C1)N)C2=CC(=C3C(=C2)C=CC=N3)C(=O)N
CHEMBL1970340,CHEMBL1970340,C1=CC(=CC(=C1)O)C2=C3C(=CC=C2)ON=C3N
CHEMBL1970522,CHEMBL1970522,COC1=C(C=CC(=C1)C=C2C(=O)N=C(S2)NC3=CC=CC=C3)O
CHEMBL1970709,CHEMBL1970709,C1=CC(=CC=C1CNC(=O)NC2=CC3=C(C=C2)NN=C3)Br
CHEMBL1970903,CHEMBL1970903,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OCC(CC4=CNC5=CC=CC=C54)N
CHEMBL1970913,CHEMBL1970913,CCCC(=O)NC1=NN(C2=NC3=CC=CC=C3C=C12)C(=O)CC
CHEMBL1970950,CHEMBL1970950,C1=CC=C(C(=C1)C(=O)O)NC2=NC(=NC=C2)NCC3=CC(=CC=C3)O
CHEMBL1971021,CHEMBL1971021,CC1=CC(=CC(=C1)NC(=O)NC2=CC(=C(C=C2)C3=C4CNC(=O)C4=CC=C3)C(F)(F)F)C
CHEMBL1971029,CHEMBL1971029,CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)OC)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)NC)Br
CHEMBL1971141,CHEMBL1971141,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CC(=CC=C3)C(=O)N
CHEMBL1971149,CHEMBL1971149,CC1=NC=CN2C1=NC(=C2C3=NC(=NC=C3)NCC(C)(C)C(=O)O)C4=C(C=C(C=C4)F)F
CHEMBL1971172,CHEMBL1971172,CC(C)(CNC1=NC(=CC(=C1)C2=CNC3=C2C=CC=N3)Cl)CNS(=O)(=O)C
CHEMBL1971186,CHEMBL1971186,C1CNCCC1NC2=NC=CC(=N2)C3=C(N=C4N3C=CO4)C5=CC=C(C=C5)F
CHEMBL1971245,CHEMBL1971245,CN1CCN(CC1)C2=CC(=CC=C2)NC3=NC=CC(=N3)C4=C(N=C5N4C=CC=C5)C(=O)N
CHEMBL1971649,CHEMBL1971649,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C(C4=NC=CN=C4C=C3)N
CHEMBL1971943,CHEMBL1971943,CC1=CNC2=NC=CC(=C12)OC3=C(C=C(C=C3F)NC4=CC(=NC(=N4)N)Cl)F
CHEMBL1972119,CHEMBL1972119,C1COCCN1C2=NC(=CC=C2)NC(=O)NC3=C4C=CC=C(C4=NC=C3)C(F)(F)F
CHEMBL1972125,CHEMBL1972125,C1=CC=C(C=C1)C(=O)C2=C(C=CC(=C2)C3=CC(=CN=C3)OCC(CC4=CNC5=CC=CC=C54)N)N
CHEMBL1972142,CHEMBL1972142,C1=CC=C(C=C1)CNC(=O)C2=CC=CC(=C2)C3=CN=C4C(=C3)C=CN4
CHEMBL1972158,CHEMBL1972158,C1=CC=C(C=C1)CN2C(=C(N=N2)C3=CC4=C(C=C3)NN=C4N)C5=CC=CC=C5
CHEMBL1972221,CHEMBL1972221,CCCS(=O)(=O)NC1=CC=C(C=C1)C2=CC3=C(C=C2)NN=C3NC(=O)CC
CHEMBL1972290,CHEMBL1972290,C1=CC2=C(NC=C2C3=CC(=NC(=C3)Cl)NCCN)N=C1
CHEMBL1972339,CHEMBL1972339,CC1=C2C=C(C=CC2=NN1)C3=C(N(N=N3)CC4=CC=CC=C4)C5=CC=C(C=C5)F
CHEMBL1972576,CHEMBL1972576,CC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)NC(=O)C3=CSC4=NC=NC(=C34)N
CHEMBL1972584,CHEMBL1972584,CC(=O)N1CCN(CC1)C2CCC(CC2)N3C4=C(C(=N3)C5=CC=C(C=C5)NC(=O)C6=CC7=CC=CC=C7N6C)C(=NC=N4)N
CHEMBL1972659,CHEMBL1972659,CC1=C2CCCC(=C2C=CC1=O)NNC(=O)CC3=CC=CC4=CC=CC=C43
CHEMBL1972849,CHEMBL1972849,CC(C)(CO)C1=NN=C2N1N=C(C=C2)C3=C(N=C4N3C=CO4)C5=C(C=C(C=C5)F)F
CHEMBL1972937,CHEMBL1972937,COC1=CC=CC(=C1)C=C2C(=O)N=C(S2)NC3=CC=CC=C3
CHEMBL1972988,CHEMBL1972988,C1=CC2=C(NC=C2C3=CC(=NC=N3)Cl)N=C1
CHEMBL1973098,CHEMBL1973098,COC1=C(C=CC(=C1)C=C2C(=O)NC(=S)S2)O
CHEMBL1973142,CHEMBL1973142,CC(=O)NC1=C(SC2=C1C(=C(C=C2)Cl)Cl)C(=O)N
CHEMBL1973145,CHEMBL1973145,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC(=NC(=C34)N)N
CHEMBL1973211,CHEMBL1973211,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCCC5)N
CHEMBL1973348,CHEMBL1973348,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C4=CC(=C(C=C4)N)C(=O)C5=CC(=CC=C5)Cl)N
CHEMBL1973395,CHEMBL1973395,C1CN(CCC1O)C2=NC=NC3=C2C(=CN3)C4=CC=CC=C4
CHEMBL1973483,CHEMBL1973483,C1=CC(=NC(=C1)NC(=O)NC2=C3C=CC(=CC3=NC=C2)C(F)(F)F)C(F)(F)F
CHEMBL1973540,CHEMBL1973540,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NC=C3C4=C(C=CC5=C4SC=N5)NC3=O
CHEMBL1973720,CHEMBL1973720,C1CC(CCC1N)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4
CHEMBL1973808,CHEMBL1973808,C1=CC(=CC=C1C(=O)NC2=CC3=C(C=C2)NN=C3)Cl
CHEMBL1973860,CHEMBL1973860,C1=CC2=CN=C(C=C2C=C1C3=CSC=C3)NCCO
CHEMBL1973893,CHEMBL1973893,CCCS(=O)(=O)NC1=CC=C(C=C1)C2=CC3=C(C=C2)NN=C3NC(=O)C
CHEMBL1973937,CHEMBL1973937,CC1=C2C(=C(C=C1)C3=CC=C(C=C3)NC(=O)NC4=CC(=CC=C4)Br)C(=NN2)N
CHEMBL1973961,CHEMBL1973961,CN1CCN(CC1)C2=CC(=C(C=C2)C(=O)NC3=NNC4=C3C=C(C=C4)CC5=CC(=CC(=C5)F)F)OC
CHEMBL1974254,CHEMBL1974254,CCOC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)C)N
CHEMBL1974288,CHEMBL1974288,C1=CC=C(C=C1)C(CO)NC(=O)C2=CC=C(C=C2)C3=CC=NC=C3
CHEMBL1974310,CHEMBL1974310,C1=CC(=CC=C1C2=CN=CC3=C2C=C(S3)C(=O)N)F
CHEMBL1974328,CHEMBL1974328,CC1=CC(=CC=C1)NC2=NC(=CN=C2C(=O)N)NC3CCCCC3N
CHEMBL1974416,CHEMBL1974416,C1=CC=C(C=C1)C2=CNC3=NC=C(C=C23)NC(=O)C4=C(C(=CC=C4)F)F
CHEMBL1974664,CHEMBL1974664,COC1=C(C=C(C=C1)C=NNC2=NC=NC3=C2NC4=CC=CC=C43)OC
CHEMBL1974702,CHEMBL1974702,CC1=NC2=C(C(=O)O1)SC3=C(C=CC(=C23)Cl)Br
CHEMBL1974870,CHEMBL1974870,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OCC(CC4=CC(=CC=C4)Cl)N
CHEMBL1974935,CHEMBL1974935,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C=CC4=CC=NC=C4)N
CHEMBL1975121,CHEMBL1975121,CC(C1=CC(=CC=C1)OC)NC(=O)C2=CC=C(C=C2)C3=CC=NC=C3
CHEMBL1975128,CHEMBL1975128,C1=CC=C(C=C1)CN2C(=C(N=N2)C3=CC4=C(C=C3)NN=C4N)I
CHEMBL1975138,CHEMBL1975138,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)NNC(=S)NC3=CC=C(C=C3)F)O
CHEMBL1975233,CHEMBL1975233,CC1=CC(=C(C=C1Cl)NC(=O)NC2=NC=C(N=C2)C#N)OC
CHEMBL1975256,CHEMBL1975256,C1=CSC(=C1)C=NNC(=O)C2=C(N(N=N2)C3=NON=C3N)C4=CC=CS4
CHEMBL1975490,CHEMBL1975490,C1C2=C(C=C(C=C2C3=CC=C(C=C3)NC4=NC5=CC=CC=C5O4)OCCCN)C(=O)N1
CHEMBL1975500,CHEMBL1975500,CC(=O)NCCNC(=O)C1=CC2=C(C=C1)NC3=C(C=CC(=C3)C4=CC(=C(C=C4)O)OC)C(=O)N2
CHEMBL1975534,CHEMBL1975534,C1=C(C2=C(N1CC(C(CN)O)O)N=CN=C2N)I
CHEMBL1975647,CHEMBL1975647,C1=CC2=C(C=CN=C2C(=C1)F)NC(=O)NC3=NC=CN=C3
CHEMBL1975900,CHEMBL1975900,C1=CC(=C(C=C1CNC2=C(C(=O)C2=O)NC3=CC=NC=C3)Cl)Cl
CHEMBL1976090,CHEMBL1976090,C1=NC2=C(C(=N1)N)SC3=NC=NC(=C23)N
CHEMBL1976093,CHEMBL1976093,CC(C)(CNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3)C4=CC=C(C=C4)F)CN(C)C
CHEMBL1976134,CHEMBL1976134,C1=CC2=C(C=C1C3=CN=C4C(=C3)C=CN4)NN=C2
CHEMBL1976220,CHEMBL1976220,C1=CC(=CC(=C1)Br)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N
CHEMBL1976240,CHEMBL1976240,COC1=CC=CC(=C1)C(CN)NC(=O)C2=CC=C(C=C2)C3=CC=NC=C3
CHEMBL1976420,CHEMBL1976420,CCC1=C(NC2=NC=CN=C12)C3=CC=C(C=C3)C(C)(C)O
CHEMBL1976455,CHEMBL1976455,C1=CC2=NC=CC(=C2C=C1C(F)(F)F)NC(=O)NC3=NC=CN=C3
CHEMBL1976732,CHEMBL1976732,CC(C)(CC1=NN=C2N1N=C(C=C2)C3=C(N=C4N3C=CO4)C5=C(C=C(C=C5)F)F)O
CHEMBL1976936,CHEMBL1976936,C1CC(CC(C1)O)NC2=CC(=NC(=N2)C3=CNC4=C3C=CC=N4)Cl
CHEMBL1977128,CHEMBL1977128,C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4NC(=O)C5=CC=CC(=C5)C#N
CHEMBL1977135,CHEMBL1977135,C1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)C3=CC=NC=C3
CHEMBL1977148,CHEMBL1977148,COC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)CCO)N
CHEMBL1977223,CHEMBL1977223,CCCC(=O)NC1=NNC2=C1C=C(C=C2)C3=CN(N=N3)CC4=CC=CC=C4
CHEMBL1977346,CHEMBL1977346,C1=CC=C2C(=C1)NC3=NN=C(C=C3C(=O)N2)I
CHEMBL1977681,CHEMBL1977681,CNC(=O)C1=CC2=C(NN=C2S1)C3=CC=CC=C3F
CHEMBL1978014,CHEMBL1978014,CN1CCC(CC1)C(=O)N2C3=C(C=C(C=C3)C4=CN(N=N4)CC5=CC=CC=C5)C(=N2)N
CHEMBL1978099,CHEMBL1978099,CC1=C(C=C(C=C1)NC2=NC=C(C(=N2)NC3=CC=C(C=C3)OCC(=O)NC)F)S(=O)(=O)N
CHEMBL1978200,CHEMBL1978200,CC1=NC=CN2C1=NC(=C2C3=NC(=NC=C3)NCCC(C)(C)O)C4=C(C=C(C=C4)F)F
CHEMBL1978448,CHEMBL1978448,CS(=O)(=O)N(CC1=CC2=C(C=C1)NC(=O)C3=CC=CN32)C4CC4
CHEMBL1979057,CHEMBL1979057,C1C2=C(C=CC=C2C(=O)N1)C3=CC=C(C=C3)NC4=NC5=CC=CC=C5N4
CHEMBL1979093,CHEMBL1979093,CC1=C(C=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=C(C=C3)OC)ON=C4N)F
CHEMBL1979176,CHEMBL1979176,COC1=CC2=NC=CC(=C2C=C1)NC(=O)NC3=NC=CC(=C3)C(F)(F)F
CHEMBL1979252,CHEMBL1979252,C1=CC(=CC(=C1)C(F)(F)F)CNC2=C(C(=O)C2=O)NC3=CC=NC=C3
CHEMBL1979357,CHEMBL1979357,CN1C=C(C2=CC=CC=C21)C(CN)C3=CN=CC(=C3)C=CC4=CC=NC=C4
CHEMBL1979516,CHEMBL1979516,CCNC(=O)C1=CN=C(C2=C1SC=C2C3=CC=C(C=C3)NC(=O)NC4=CC(=CC=C4)F)N
CHEMBL1979554,CHEMBL1979554,C1=CC2=C(C=C1NC3=C(C(=O)C3=O)NCC4=C(C=C(C=C4)Cl)Cl)C=NN2
CHEMBL1979577,CHEMBL1979577,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CC(C)(C)N)N
CHEMBL1979883,CHEMBL1979883,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN(C)C)N
CHEMBL1979933,CHEMBL1979933,C1=CC=C(C(=C1)C(=O)O)NC2=NC=NC(=N2)NC3=CC(=CC=C3)F
CHEMBL1979970,CHEMBL1979970,CCCC(=O)NC1=NNC2=NN=C(C=C21)C3=C(C(=CC=C3)F)F
CHEMBL1980142,CHEMBL1980142,C1=CC2=C(C=CN=C2C(=C1)C(F)(F)F)NC(=O)NC3=CC=CC(=N3)C(F)(F)F
CHEMBL1980144,CHEMBL1980144,CC1=CC=CC=C1NC(=O)NC2=CC=C(C=C2)NC(=O)C3=CSC4=NC=NC(=C34)N
CHEMBL1980163,CHEMBL1980163,C1=CC=C(C=C1)COC2=CC=C(C=C2)NC3=NC=NC4=CC=CC=C43
CHEMBL1980178,CHEMBL1980178,CC(=O)NC1CCCC(C1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4
CHEMBL1980253,CHEMBL1980253,C1COCCC1NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4
CHEMBL1980297,CHEMBL1980297,C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)CCO)N
CHEMBL1980391,CHEMBL1980391,CC1=C2C(=NC3=CC(=C(C=C3C(=N2)C4=CC=CC=C4Cl)F)OC)NN1
CHEMBL1980435,CHEMBL1980435,COC1=CC=CC(=C1)C(=O)NC2=NNC3=C2C=C(C=C3)C4=CN(N=N4)CC5=CC=CC=C5
CHEMBL1980489,CHEMBL1980489,C1=CC(=CC=C1CNC2=C(C(=O)C2=O)NC3=CC=NC=C3)Cl
CHEMBL1980540,CHEMBL1980540,C1=CC2=C(C=CN=C2C(=C1)Cl)NC(=O)NC3=CC=CC(=N3)C(F)(F)F
CHEMBL1980562,CHEMBL1980562,CS(=O)(=O)NC1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4
CHEMBL1980592,CHEMBL1980592,CC1=C(SC2=NC(=O)N3C(=C12)N=C(N3)C4=CC=NC=C4)C
CHEMBL1980704,CHEMBL1980704,CC1=CC2=NN=C(N2C3=CC=CC=C13)SCC4=CN5C=CC=CC5=N4
CHEMBL1980896,CHEMBL1980896,C1=CC(=CC(=C1)Cl)CC(=O)NC2=CC=C(C=C2)C3=C(SC4=NC=NC(=C34)N)Br
CHEMBL1981047,CHEMBL1981047,CN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC4=C3CN(C4)C(=O)C(C5=CC=CC=C5)OC
CHEMBL1981079,CHEMBL1981079,C1=CC(=C(C=C1Cl)F)C2=C(C=C(N2)C3=NC(=NC=C3)N)C(=O)N
CHEMBL1981410,CHEMBL1981410,CNC1=NC=NC2=C1N=C(CCN2)C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F
CHEMBL1981511,CHEMBL1981511,CC1=NC=CC(=C1)C2=CC3=C(C=C2)C(=O)NC4=CC=CC=C4N3
CHEMBL1981720,CHEMBL1981720,C1=CC=C2C(=C1)C(=CC=N2)NC(=O)NC3=NC=CN=C3
CHEMBL1981725,CHEMBL1981725,CCN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=C(N=C5N4C=CC=C5)C6=CC(=CC=C6)C(=O)NC7=CC=CC=C7F
CHEMBL1981782,CHEMBL1981782,C1=CC(=C(C=C1CNC(=O)NC2=CC3=C(C=C2)NN=C3)Cl)Cl
CHEMBL1982122,CHEMBL1982122,C1=CC=C(C=C1)C(CCO)NC2=NC3=C(S2)C=C(C=C3)C4=CC=NC=C4
CHEMBL1982135,CHEMBL1982135,CC1=CC=CC=C1NC(=O)NC2=CC3=C(C=C2)C4=C(CC3)SC5=NC=NC(=C45)N
CHEMBL1982271,CHEMBL1982271,CN(C)CC(=O)NC1CCC(CC1)NC2=NC(=CC(=N2)Cl)C3=CNC4=C3C=CC=N4
CHEMBL1982361,CHEMBL1982361,C1=CC=C(C(=C1)CNC2=C(C(=O)C2=O)NC3=CC=NC=C3)F
CHEMBL1982383,CHEMBL1982383,CC(C)(CNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3CCN)C4=CC=C(C=C4)F)CO
CHEMBL1982400,CHEMBL1982400,C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4C5=CC=CC=C5
CHEMBL1982465,CHEMBL1982465,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCOCC5)N
CHEMBL1982466,CHEMBL1982466,CC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)C)N
CHEMBL1982506,CHEMBL1982506,COC1=C(C=C2C(=C1)C=NC3=C2C(=O)NC3=O)OC
CHEMBL1982563,CHEMBL1982563,CC1=NC=CN2C1=NC(=C2C3=NC(=NC=C3)NCC(C)(C)COC)C4=CC=C(C=C4)F
CHEMBL1982610,CHEMBL1982610,C1=CC(=CC(=C1)Cl)C2=CN3C(=C(C=NC3=O)I)N2
CHEMBL1982660,CHEMBL1982660,COC1=CC2=NC=CC(=C2C=C1)NC(=O)NC3=CC=CC(=N3)C(F)(F)F
CHEMBL1982711,CHEMBL1982711,C1=CC(=CC=C1C2=CNC3=NC=CC(=C23)Cl)C(=O)N
CHEMBL1982866,CHEMBL1982866,COCCN1C=C(C(=N1)C2=CC=C(C=C2)Cl)C3=NC=NC=C3
CHEMBL1982874,CHEMBL1982874,C1CC1CN2C3=C(C=CC(=C3)C4=C(N=C5N4C=CS5)C6=CC=C(C=C6)F)N=C2N
CHEMBL1982924,CHEMBL1982924,COC1=CC=CC(=C1)C(=O)NC2=CN=C3C(=C2)C(=CN3)C4=CC=CC=C4
CHEMBL1982957,CHEMBL1982957,C1=CC=C(C=C1)C2=CNC3=NC=C(C=C23)C4=CC(=CC=C4)C(=O)N
CHEMBL1982982,CHEMBL1982982,C1=CC(=CC(=C1)F)CNC2=C(C=CC(=C2)C3=CC=NC=C3)C(=O)N
CHEMBL1983025,CHEMBL1983025,CCC(CC)(C#CC1=CN=C(C2=C1SC=C2C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C)N)N
CHEMBL1983111,CHEMBL1983111,CC(=O)NCC(=O)N1C2CCC1C3=C2C=CC(=C3)NC4=NC=C(C(=N4)NC5CCC5)C(F)(F)F
CHEMBL1983195,CHEMBL1983195,CCN(CC)C(=O)NC1=CC2=C(C=C1)N=C(C(=N2)C3=CC=CO3)C4=CC=CO4
CHEMBL1983268,CHEMBL1983268,CN1CCN(CC1)C2=CC(=C(C=C2)C(=O)NC3=NNC4=C3C=C(C=C4)CC5=CC(=CC(=C5)F)F)NC6CCOCC6
CHEMBL1983534,CHEMBL1983534,C1=CC=C(C=C1)CNC2=NC3=C(S2)C=C(C=C3)C4=CC=NC=C4
CHEMBL1983589,CHEMBL1983589,C1CC(CCC1N)NC2=CC(=NC(=N2)C3=CNC4=C3C=CC=N4)Cl
CHEMBL1983595,CHEMBL1983595,C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4NC(=O)C5=CC(=CC=C5)Cl
CHEMBL1983923,CHEMBL1983923,CC1=CC(=NN1)NC2=NC(=NC(=C2)N3CCN(CC3)C)C=CC4=CC=CC=C4
CHEMBL1983932,CHEMBL1983932,COC1=CC2=NC=CC(=C2C=C1)NC(=O)NC3=NC(=CC=C3)Br
CHEMBL1983945,CHEMBL1983945,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC3=CN=CC(=C3)C=CC4=CC=NC=C4)N
CHEMBL1983963,CHEMBL1983963,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=COC4=NC=NC(=C34)N
CHEMBL1984038,CHEMBL1984038,COC1=CC(=CC(=C1OC)OC)C2=CC3=C(C=C2)NC4=C(C=CC(=C4)C5=CC=CC=C5NS(=O)(=O)C)C(=O)N3
CHEMBL1984162,CHEMBL1984162,CC1=CC(=C2C(=C1)N=C(O2)NC3=CC=C(C=C3)C4=NN(C5=C4C(=NC=N5)N)C6CCC(CC6)OCCOC)C
CHEMBL1984191,CHEMBL1984191,C1=CC(=C(C=C1C2=C(C=NN2)C3=NC=NC=C3)Cl)Cl
CHEMBL1984363,CHEMBL1984363,CC1=C(C=CC(=C1)NC(=O)CC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N)F
CHEMBL1984367,CHEMBL1984367,CN(C)C1=CC=C(C=C1)CNC(=O)C2=CC3=C(NN=C3S2)C4=CC=CC=C4
CHEMBL1984548,CHEMBL1984548,CN1C=C(C=N1)NC2=NC=C(C(=N2)NC3=CC=CC=C3C(=O)N)Cl
CHEMBL1984586,CHEMBL1984586,CC1=CC=CC=C1NC(=O)NC2=CC=C(C=C2)C3=COC4=NC=NC(=C34)N
CHEMBL1984633,CHEMBL1984633,CC(C1=CC(=CC=C1)OC)NC(=O)C2=CN=C(S2)C3=CC=NC=C3
CHEMBL1984700,CHEMBL1984700,CC(C)OC1=NC=CN2C1=NC(=C2C3=NC(=NC=C3)NCC(C)(C)O)C4=C(C=C(C=C4)F)F
CHEMBL1984711,CHEMBL1984711,COC1=CC(=CC(=C1OC)OC)NC2=NC=CC(=N2)NC3=CC(=NO3)C4CCCCC4
CHEMBL1985074,CHEMBL1985074,CSC1=CC2=C(C=C1)N=C3C(=C2Cl)CCNC3=O
CHEMBL1985092,CHEMBL1985092,C1=CC(=CC(=C1)Cl)NC2=C(C(=C3C=CC(=O)C=C3)NN2)C4=CC=C(C=C4)O
CHEMBL1985095,CHEMBL1985095,C1=CC=C2C(=C1)C=C(S2)C3=C4C(=CC(=C3)C5=CN(C6=CN=C(N=C65)N)CC(=O)N)C=NN4
CHEMBL1985153,CHEMBL1985153,C1CCC(C(C1)N)NC2=NC=CC(=N2)NC3=CC=CC=C3C(=O)O
CHEMBL1985406,CHEMBL1985406,CCCC(=O)NC1=NNC2=C1C=C(C=C2)C3=C(C(=CC=C3)F)F
CHEMBL1985723,CHEMBL1985723,CC(C)(CN)CNC1=NC(=CC(=C1)C2=CNC3=C2C=CC=N3)Cl
CHEMBL1986139,CHEMBL1986139,C1=CC=C(C=C1)NC2=C3C(=CSC3=NC=N2)Cl
CHEMBL1986186,CHEMBL1986186,CC(C(C)(C)C)NC1=C(C(=O)C1=O)NC2=CC=NC=C2
CHEMBL1986263,CHEMBL1986263,CCN1C(=C(SC1=O)C2=NC(=NC=C2)NC3=CC(=CC=C3)OC)C
CHEMBL1986328,CHEMBL1986328,CN(C)C(=O)NC1=CC2=C(C=C1)N=C(C(=N2)C3=CC=CO3)C4=CC=CO4
CHEMBL1986499,CHEMBL1986499,C1=CC=C(C=C1)CN2C(=C(N=N2)C3=CC4=C(C=C3)NN=C4N)C5=CC=C(C=C5)F
CHEMBL1986530,CHEMBL1986530,C1CCC2=C(C1)C(=NNC2=O)CC3=CC(=C(C=C3)F)C(=O)N4CCN(CC4)C5=NC=CC=N5
CHEMBL1986597,CHEMBL1986597,C1COCCN1S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=CC=C(C=C3)C4=NC5=C(C=CC=C5N4)C(=O)N
CHEMBL1986781,CHEMBL1986781,CC(=O)N1CCC(CC1)NC2=NC=CC(=N2)C3=C(N=C4N3C=CO4)C5=CC=C(C=C5)F
CHEMBL1986855,CHEMBL1986855,COC1=CC=C(C=C1)CNC2=NC(=CC(=C2)C3=CNC4=C3C=CC=N4)F
CHEMBL1986869,CHEMBL1986869,CC1=CSC(=N1)NC(=O)C2=C(C3=C(S2)N=C(C=C3)C4=CC=NC=C4)N
